trip_id,distance_km,road_type,elevation_gain_m,elevation_loss_m,avg_speed_kmh,traffic_congestion_level,ambient_temperature_c,weather_condition,vehicle_profile,vehicle_battery_capacity_kwh,vehicle_efficiency_baseline_wh_per_km,vehicle_curb_weight_kg,load_state,payload_kg,total_mass_kg,energy_consumed_kwh,wh_per_km
4522,4.17,arterial,22.8,53.3,40.1,0.875,23.5,clear,mid_ev,40,160,1900,unladen,9.1,1909.1,1.928,462.1
4523,46.04,highway,33.9,0.4,76.4,0.147,33.6,heavy_rain,large_ev,75,190,2400,half_load,257.7,2657.7,30.93,671.8
4524,88.7,highway,71.4,13.7,83.1,0.237,34.9,clear,large_ev,75,190,2400,half_load,357.8,2757.8,64.027,721.8
4525,7.48,arterial,26.0,0.9,33.9,0.66,30.0,rain,small_ev,24,140,1400,half_load,124.3,1524.3,2.474,330.9
4526,29.5,arterial,20.7,12.3,31.5,0.513,22.7,clear,small_ev,24,140,1400,full_load,255.5,1655.5,7.605,257.8
4528,146.65,highway,73.9,42.5,79.0,0.158,34.5,rain,small_ev,24,140,1400,unladen,7.6,1407.6,69.222,472.0
4530,41.44,highway,2.3,22.3,97.8,0.056,23.1,rain,mid_ev,40,160,1900,unladen,38.9,1938.9,29.92,722.0
4531,2.56,city,2.2,13.7,17.6,0.834,31.9,clear,mid_ev,40,160,1900,half_load,186.8,2086.8,1.792,698.8
4532,7.49,city,2.5,0.9,31.1,0.431,28.3,clear,small_ev,24,140,1400,unladen,9.2,1409.2,2.212,295.3
4533,27.12,city,1.3,7.1,19.6,0.873,31.9,clear,mid_ev,40,160,1900,half_load,182.2,2082.2,21.112,778.6
4534,9.84,city,19.2,11.8,20.2,0.582,35.1,clear,large_ev,75,190,2400,full_load,592.9,2992.9,7.828,795.2
4535,9.71,arterial,22.4,0.6,52.3,0.681,27.6,rain,mid_ev,40,160,1900,unladen,14.1,1914.1,4.612,475.1
4536,1.77,city,10.6,9.6,12.6,0.513,32.1,clear,small_ev,24,140,1400,full_load,284.8,1684.8,0.662,373.2
4539,10.72,arterial,3.3,2.5,48.4,0.608,34.3,clear,small_ev,24,140,1400,full_load,283.3,1683.3,4.187,390.6
4540,3.18,city,4.0,1.4,34.3,0.631,34.5,clear,large_ev,75,190,2400,unladen,39.1,2439.1,2.259,710.9
4541,2.89,city,4.3,1.8,21.6,0.695,31.8,rain,small_ev,24,140,1400,full_load,284.1,1684.1,1.482,512.3
4542,131.45,highway,31.0,68.4,102.7,0.186,30.3,rain,small_ev,24,140,1400,half_load,127.0,1527.0,95.698,728.0
4543,71.66,highway,2.3,0.2,87.5,0.343,31.5,rain,large_ev,75,190,2400,full_load,520.4,2920.4,59.372,828.6
4545,22.33,highway,47.4,31.6,89.0,0.146,29.7,clear,small_ev,24,140,1400,unladen,25.0,1425.0,11.934,534.4
4547,274.52,highway,3.5,1.1,77.7,0.404,30.9,clear,large_ev,75,190,2400,half_load,353.5,2753.5,180.881,658.9
4548,87.88,highway,33.6,105.2,67.5,0.12,30.2,clear,small_ev,24,140,1400,unladen,18.2,1418.2,27.19,309.4
4549,75.82,highway,35.8,211.9,89.2,0.002,25.1,clear,mid_ev,40,160,1900,half_load,182.6,2082.6,43.721,576.6
4550,25.11,arterial,13.6,32.2,47.2,0.257,31.3,clear,small_ev,24,140,1400,full_load,274.8,1674.8,6.787,270.3
4551,12.47,arterial,35.3,11.6,43.6,0.524,27.3,clear,small_ev,24,140,1400,unladen,21.1,1421.1,3.724,298.7
4552,3.95,city,12.2,16.7,24.5,0.686,28.5,clear,large_ev,75,190,2400,unladen,50.5,2450.5,2.596,656.8
4553,15.83,arterial,17.9,14.2,42.3,0.249,28.5,heavy_rain,mid_ev,40,160,1900,unladen,31.9,1931.9,4.381,276.7
4554,7.24,arterial,14.5,46.0,41.2,0.863,33.0,clear,large_ev,75,190,2400,unladen,56.8,2456.8,4.843,668.5
4557,67.34,highway,21.3,6.0,96.8,0.252,24.5,clear,large_ev,75,190,2400,full_load,524.7,2924.7,58.18,864.0
4558,18.8,highway,17.4,44.1,87.2,0.268,22.4,clear,small_ev,24,140,1400,half_load,135.9,1535.9,9.257,492.5
4559,93.36,highway,77.0,24.2,86.4,0.523,33.3,clear,small_ev,24,140,1400,unladen,6.9,1406.9,52.885,566.5
4560,11.94,arterial,3.5,12.3,33.1,0.532,40.9,clear,mid_ev,40,160,1900,full_load,423.0,2323.0,5.082,425.7
4561,115.35,highway,3.4,11.1,90.5,0.292,36.3,rain,large_ev,75,190,2400,full_load,551.4,2951.4,104.992,910.2
4562,107.87,highway,13.4,36.0,83.7,0.249,34.4,clear,small_ev,24,140,1400,full_load,276.2,1676.2,58.005,537.8
4564,17.74,arterial,48.4,9.3,50.0,0.799,31.4,clear,small_ev,24,140,1400,unladen,5.5,1405.5,7.379,415.9
4565,14.36,arterial,3.4,21.5,49.6,0.58,28.2,clear,large_ev,75,190,2400,unladen,41.6,2441.6,7.009,488.0
4566,4.0,city,0.2,6.0,26.7,0.883,29.9,clear,small_ev,24,140,1400,unladen,13.3,1413.3,2.082,520.4
4567,9.84,arterial,30.9,14.3,50.9,0.39,26.0,clear,large_ev,75,190,2400,full_load,584.7,2984.7,5.087,517.1
4568,31.15,arterial,45.3,82.8,45.5,0.464,28.5,clear,large_ev,75,190,2400,half_load,273.4,2673.4,14.847,476.6
4569,10.72,arterial,50.3,4.6,44.0,0.852,21.1,clear,mid_ev,40,160,1900,unladen,30.5,1930.5,5.124,477.9
4570,58.93,highway,38.8,56.4,77.2,0.295,26.3,clear,mid_ev,40,160,1900,full_load,399.5,2299.5,30.441,516.6
4571,140.16,highway,2.9,99.9,73.7,0.123,35.0,clear,small_ev,24,140,1400,half_load,176.7,1576.7,53.475,381.5
4572,13.0,city,2.9,10.4,24.1,0.499,41.5,clear,small_ev,24,140,1400,unladen,23.6,1423.6,5.307,408.3
4573,136.93,highway,32.7,38.7,85.7,0.036,31.2,clear,large_ev,75,190,2400,unladen,7.5,2407.5,95.106,694.6
4574,5.14,city,7.1,4.8,21.7,0.415,27.8,clear,mid_ev,40,160,1900,unladen,29.2,1929.2,1.822,354.1
4575,2.57,city,7.1,2.2,20.3,0.532,31.0,rain,large_ev,75,190,2400,unladen,54.9,2454.9,1.487,578.8
4576,8.39,city,1.5,9.4,24.6,0.656,34.5,rain,large_ev,75,190,2400,half_load,289.7,2689.7,6.327,754.1
4578,13.29,arterial,1.4,52.0,48.9,0.305,37.5,clear,large_ev,75,190,2400,full_load,572.0,2972.0,6.393,481.1
4579,100.05,highway,112.0,120.7,77.7,0.408,33.9,clear,small_ev,24,140,1400,half_load,133.1,1533.1,46.947,469.2
4580,97.46,highway,31.8,45.0,89.0,0.086,27.6,clear,mid_ev,40,160,1900,half_load,202.5,2102.5,57.506,590.1
4581,103.19,highway,30.6,43.2,88.5,0.313,30.8,heavy_rain,mid_ev,40,160,1900,unladen,6.4,1906.4,68.185,660.7
4582,15.09,arterial,10.8,30.9,49.8,0.402,24.5,clear,mid_ev,40,160,1900,full_load,390.1,2290.1,5.653,374.6
4583,152.16,highway,21.0,5.6,74.7,0.036,23.8,clear,mid_ev,40,160,1900,unladen,44.8,1944.8,62.45,410.4
4584,6.89,city,20.8,10.8,27.1,0.336,34.6,clear,mid_ev,40,160,1900,half_load,207.5,2107.5,2.685,389.7
4586,12.11,arterial,2.1,32.4,49.6,0.049,34.0,clear,mid_ev,40,160,1900,unladen,19.5,1919.5,2.899,239.3
4587,16.38,city,4.1,1.0,21.7,0.213,33.9,rain,large_ev,75,190,2400,half_load,259.2,2659.2,5.321,324.9
4588,52.46,highway,55.9,10.3,83.1,0.061,33.0,rain,large_ev,75,190,2400,full_load,560.3,2960.3,36.556,696.8
4589,87.6,highway,111.0,6.0,115.8,0.16,34.1,clear,small_ev,24,140,1400,half_load,151.4,1551.4,82.295,939.4
4592,8.12,arterial,32.5,2.8,42.6,0.118,30.3,clear,mid_ev,40,160,1900,unladen,7.0,1907.0,2.027,249.7
4593,3.82,city,4.0,0.6,29.1,0.385,35.1,clear,large_ev,75,190,2400,half_load,327.3,2727.3,2.179,570.8
4594,14.81,city,7.9,27.0,27.4,0.628,32.8,clear,mid_ev,40,160,1900,full_load,436.1,2336.1,9.031,609.6
4595,16.34,arterial,30.4,12.8,36.8,0.395,42.0,clear,large_ev,75,190,2400,half_load,242.0,2642.0,7.716,472.2
4596,61.08,highway,118.3,16.0,86.1,0.241,27.4,clear,large_ev,75,190,2400,full_load,588.1,2988.1,44.804,733.5
4597,79.27,highway,13.8,128.9,81.1,0.484,27.1,clear,small_ev,24,140,1400,unladen,20.4,1420.4,37.413,472.0
4599,11.2,city,9.7,0.9,21.0,0.409,41.5,rain,large_ev,75,190,2400,full_load,532.8,2932.8,7.247,647.0
4600,103.85,highway,3.7,0.0,88.7,0.07,38.5,clear,large_ev,75,190,2400,unladen,16.3,2416.3,81.691,786.6
4602,24.21,arterial,13.4,26.7,43.7,0.365,37.3,clear,mid_ev,40,160,1900,unladen,39.5,1939.5,8.495,351.0
4603,54.13,highway,22.0,2.4,79.6,0.206,27.2,clear,large_ev,75,190,2400,unladen,25.1,2425.1,35.015,646.8
4604,6.17,city,1.9,14.0,18.8,0.466,32.7,rain,mid_ev,40,160,1900,half_load,268.8,2168.8,2.999,486.3
4605,2.0,arterial,4.6,9.1,25.0,0.391,26.2,rain,small_ev,24,140,1400,half_load,145.0,1545.0,0.33,164.8
4607,23.61,highway,253.0,29.8,89.0,0.28,41.1,clear,mid_ev,40,160,1900,full_load,413.4,2313.4,19.256,815.7
4609,8.43,city,0.7,1.8,24.0,0.72,31.3,clear,mid_ev,40,160,1900,half_load,237.7,2137.7,5.324,631.7
4611,1.9,city,10.8,4.2,20.1,0.671,36.2,clear,mid_ev,40,160,1900,full_load,446.9,2346.9,1.345,709.2
4612,30.11,arterial,7.4,2.4,64.7,0.414,33.9,rain,small_ev,24,140,1400,half_load,155.0,1555.0,14.38,477.6
4613,16.09,arterial,2.4,1.6,40.3,0.523,29.0,clear,large_ev,75,190,2400,unladen,29.9,2429.9,7.129,443.2
4614,7.38,arterial,2.2,62.9,52.3,0.494,26.7,clear,large_ev,75,190,2400,full_load,539.5,2939.5,4.057,549.5
4615,73.26,highway,6.9,39.4,101.3,0.285,33.8,clear,small_ev,24,140,1400,unladen,20.3,1420.3,52.708,719.5
4616,25.13,arterial,12.9,63.6,27.3,0.44,33.3,clear,large_ev,75,190,2400,full_load,524.0,2924.0,9.606,382.3
4617,28.36,arterial,6.2,0.1,38.7,0.175,32.6,clear,small_ev,24,140,1400,full_load,259.5,1659.5,5.598,197.4
4619,28.01,arterial,8.7,85.2,35.7,0.271,31.6,rain,mid_ev,40,160,1900,half_load,215.3,2115.3,7.079,252.7
4620,20.53,arterial,2.2,90.3,34.7,0.477,27.5,clear,large_ev,75,190,2400,half_load,287.6,2687.6,8.128,395.9
4621,5.3,city,11.3,13.0,21.8,0.446,28.1,rain,large_ev,75,190,2400,unladen,51.4,2451.4,2.608,491.8
4623,17.94,city,23.2,0.8,26.7,0.589,25.6,clear,mid_ev,40,160,1900,unladen,26.6,1926.6,9.104,507.6
4624,39.66,highway,24.3,96.4,78.5,0.519,30.1,clear,mid_ev,40,160,1900,half_load,189.6,2089.6,22.271,561.5
4625,13.76,city,0.6,2.6,21.6,0.55,26.4,clear,large_ev,75,190,2400,unladen,3.7,2403.7,7.563,549.5
4626,5.29,city,0.6,11.5,28.7,0.628,32.5,clear,small_ev,24,140,1400,full_load,273.3,1673.3,2.34,442.6
4627,30.28,arterial,7.7,34.3,46.2,0.393,30.7,clear,mid_ev,40,160,1900,full_load,418.0,2318.0,10.948,361.6
4629,25.16,arterial,4.0,0.1,51.5,0.21,39.4,clear,small_ev,24,140,1400,unladen,2.9,1402.9,7.163,284.8
4630,13.79,city,33.4,0.6,20.9,0.49,24.4,clear,mid_ev,40,160,1900,half_load,235.0,2135.0,5.927,429.7
4631,17.58,city,2.8,18.8,21.5,0.366,25.7,clear,small_ev,24,140,1400,full_load,287.7,1687.7,4.995,284.1
4632,1.2,city,4.2,7.7,12.9,0.238,31.3,clear,small_ev,24,140,1400,full_load,290.3,1690.3,0.209,173.6
4633,22.67,arterial,12.1,13.2,48.5,0.307,28.0,clear,mid_ev,40,160,1900,full_load,401.9,2301.9,7.629,336.4
4634,11.89,city,21.6,7.7,21.9,0.895,27.6,clear,mid_ev,40,160,1900,half_load,225.5,2125.5,8.526,716.9
4635,32.35,city,10.1,22.1,23.2,0.53,29.9,clear,large_ev,75,190,2400,half_load,344.6,2744.6,20.856,644.7
4636,61.49,highway,126.8,42.6,72.6,0.566,31.4,rain,small_ev,24,140,1400,half_load,174.5,1574.5,27.991,455.2
4638,3.07,city,2.3,20.0,8.9,0.518,29.2,clear,mid_ev,40,160,1900,half_load,219.8,2119.8,1.358,442.9
4639,19.47,arterial,26.3,22.0,55.0,0.291,34.0,clear,mid_ev,40,160,1900,full_load,406.9,2306.9,8.26,424.3
4640,10.31,city,13.6,1.4,22.4,0.713,32.9,clear,small_ev,24,140,1400,half_load,179.1,1579.1,4.564,442.8
4642,39.41,arterial,34.6,20.7,39.4,0.669,30.8,clear,small_ev,24,140,1400,unladen,18.5,1418.5,12.516,317.6
4643,13.44,arterial,6.6,43.9,39.8,0.373,33.0,clear,mid_ev,40,160,1900,unladen,36.0,1936.0,4.185,311.4
4644,9.16,city,23.0,16.5,23.7,0.542,20.0,clear,mid_ev,40,160,1900,unladen,12.6,1912.6,3.841,419.1
4645,25.12,highway,110.1,2.3,63.2,0.209,38.7,rain,large_ev,75,190,2400,half_load,247.8,2647.8,14.056,559.5
4646,82.13,highway,19.6,15.7,90.2,0.096,37.5,clear,mid_ev,40,160,1900,unladen,38.7,1938.7,54.9,668.5
4648,34.84,arterial,4.1,63.5,37.8,0.677,26.4,clear,large_ev,75,190,2400,half_load,327.9,2727.9,17.905,514.0
4649,18.7,highway,4.5,4.3,82.4,0.203,39.7,clear,mid_ev,40,160,1900,unladen,31.7,1931.7,11.723,626.7
4650,46.31,highway,43.0,13.4,77.0,0.107,30.4,clear,large_ev,75,190,2400,half_load,353.1,2753.1,27.768,599.7
4652,16.37,arterial,22.7,3.6,39.8,0.22,34.4,clear,mid_ev,40,160,1900,half_load,217.5,2117.5,4.57,279.2
4653,80.24,highway,74.4,106.4,93.2,0.086,31.0,clear,large_ev,75,190,2400,unladen,36.2,2436.2,62.502,779.0
4655,62.83,highway,63.2,21.7,85.8,0.149,24.2,clear,small_ev,24,140,1400,full_load,260.6,1660.6,31.358,499.1
4656,12.32,arterial,8.9,18.3,60.2,0.376,31.7,clear,large_ev,75,190,2400,full_load,573.9,2973.9,7.28,591.1
4657,78.73,highway,12.9,28.1,62.1,0.345,40.3,clear,large_ev,75,190,2400,half_load,356.4,2756.4,40.728,517.3
4658,6.26,city,4.2,45.9,24.3,0.415,32.5,clear,small_ev,24,140,1400,full_load,269.8,1669.8,2.2,351.6
4659,15.19,city,1.5,9.9,19.6,0.401,35.4,clear,mid_ev,40,160,1900,full_load,414.4,2314.4,6.897,453.9
4660,4.06,arterial,2.7,9.7,41.5,0.149,40.8,clear,large_ev,75,190,2400,half_load,350.3,2750.3,1.45,356.8
4661,55.13,highway,90.3,68.0,105.9,0.363,28.7,clear,large_ev,75,190,2400,full_load,577.0,2977.0,58.569,1062.3
4662,14.51,arterial,11.7,1.5,34.5,0.726,33.3,clear,small_ev,24,140,1400,unladen,2.3,1402.3,4.674,322.1
4666,7.42,arterial,57.1,22.2,41.1,0.222,36.8,clear,mid_ev,40,160,1900,unladen,31.3,1931.3,2.218,299.0
4667,12.52,arterial,35.3,5.4,37.4,0.369,25.1,rain,small_ev,24,140,1400,unladen,13.4,1413.4,2.846,227.2
4668,3.5,city,2.6,32.7,22.5,0.341,37.0,rain,mid_ev,40,160,1900,unladen,9.1,1909.1,1.262,360.2
4670,4.13,city,7.8,11.7,21.8,0.245,33.1,clear,large_ev,75,190,2400,unladen,20.6,2420.6,1.3,314.7
4671,5.32,city,8.6,1.3,23.6,0.583,40.3,clear,mid_ev,40,160,1900,half_load,188.4,2088.4,3.258,612.4
4672,18.83,arterial,14.5,6.3,38.9,0.265,32.2,clear,large_ev,75,190,2400,unladen,37.9,2437.9,6.161,327.3
4673,22.16,arterial,20.6,16.4,43.9,0.464,34.7,clear,large_ev,75,190,2400,full_load,555.2,2955.2,11.286,509.2
4674,28.11,arterial,12.9,7.3,40.0,0.636,42.0,clear,small_ev,24,140,1400,unladen,11.7,1411.7,10.149,361.0
4675,94.66,highway,17.5,19.6,84.5,0.121,35.4,rain,small_ev,24,140,1400,half_load,174.1,1574.1,53.764,568.0
4676,66.26,highway,7.6,26.8,95.0,0.065,34.2,rain,mid_ev,40,160,1900,full_load,438.5,2338.5,50.969,769.3
4677,18.71,city,2.1,1.8,22.6,0.875,25.1,clear,mid_ev,40,160,1900,half_load,232.8,2132.8,13.258,708.7
4680,112.17,highway,0.6,14.1,83.1,0.036,20.0,clear,small_ev,24,140,1400,half_load,157.7,1557.7,49.196,438.6
4681,17.13,arterial,10.6,8.1,49.1,0.65,31.6,clear,small_ev,24,140,1400,unladen,18.5,1418.5,6.11,356.8
4682,13.56,arterial,5.7,7.2,33.0,0.533,32.5,rain,small_ev,24,140,1400,unladen,17.4,1417.4,3.458,255.1
4683,96.72,highway,5.5,75.3,88.6,0.319,28.4,clear,mid_ev,40,160,1900,full_load,390.4,2290.4,61.668,637.6
4684,39.5,highway,0.8,30.5,64.9,0.319,35.2,rain,large_ev,75,190,2400,half_load,291.4,2691.4,21.276,538.6
4685,24.74,highway,113.2,18.4,91.6,0.501,24.2,clear,small_ev,24,140,1400,half_load,159.0,1559.0,14.43,583.3
4686,28.77,arterial,8.5,5.2,51.3,0.59,37.5,clear,mid_ev,40,160,1900,unladen,13.4,1913.4,13.647,474.3
4687,7.54,arterial,4.5,12.6,51.9,0.66,33.5,clear,large_ev,75,190,2400,full_load,515.3,2915.3,4.949,656.7
4688,77.49,highway,132.6,81.1,84.3,0.019,34.2,clear,mid_ev,40,160,1900,unladen,28.9,1928.9,45.629,588.8
4689,32.74,arterial,33.9,6.4,46.7,0.209,37.1,clear,large_ev,75,190,2400,full_load,542.4,2942.4,13.385,408.8
4690,47.87,highway,68.5,5.1,92.1,0.144,30.9,heavy_rain,small_ev,24,140,1400,half_load,153.6,1553.6,29.837,623.3
4691,71.29,highway,28.8,116.8,95.4,0.046,31.8,clear,mid_ev,40,160,1900,half_load,240.7,2140.7,48.173,675.8
4693,45.32,arterial,13.4,29.9,45.9,0.269,20.1,clear,mid_ev,40,160,1900,full_load,402.0,2302.0,13.014,287.2
4694,4.28,city,1.6,0.0,15.5,0.77,37.0,clear,large_ev,75,190,2400,full_load,567.1,2967.1,4.4,1028.7
4695,4.36,city,2.7,2.3,17.6,0.576,30.8,rain,large_ev,75,190,2400,half_load,283.6,2683.6,2.887,662.7
4696,52.69,highway,48.7,14.9,77.6,0.089,37.1,clear,mid_ev,40,160,1900,unladen,30.9,1930.9,27.57,523.3
4697,23.47,arterial,7.0,8.8,40.2,0.696,41.9,rain,mid_ev,40,160,1900,half_load,185.8,2085.8,12.043,513.2
4698,4.01,arterial,5.2,15.5,57.0,0.37,34.2,clear,mid_ev,40,160,1900,half_load,236.9,2136.9,1.731,432.0
4699,13.0,arterial,51.9,60.0,53.1,0.354,33.9,heavy_rain,large_ev,75,190,2400,full_load,556.5,2956.5,8.016,616.6
4700,25.06,city,12.1,0.6,24.7,0.552,28.3,rain,small_ev,24,140,1400,full_load,280.5,1680.5,10.747,428.8
4701,23.84,arterial,0.1,4.3,56.2,0.457,33.7,clear,large_ev,75,190,2400,unladen,34.6,2434.6,13.377,561.0
4702,10.0,highway,26.2,145.1,99.6,0.03,28.5,rain,small_ev,24,140,1400,full_load,276.5,1676.5,6.066,606.6
4703,33.01,arterial,13.4,13.1,41.5,0.319,31.1,clear,mid_ev,40,160,1900,half_load,191.0,2091.0,10.095,305.8
4704,19.91,arterial,14.3,10.6,45.0,0.167,37.9,clear,mid_ev,40,160,1900,full_load,388.7,2288.7,5.901,296.4
4705,2.72,arterial,12.1,13.6,42.3,0.316,32.7,clear,large_ev,75,190,2400,unladen,8.5,2408.5,0.934,342.9
4706,6.02,city,1.9,2.3,21.5,0.747,36.3,clear,small_ev,24,140,1400,half_load,124.7,1524.7,3.066,509.1
4707,6.77,city,5.6,4.4,19.1,0.803,20.0,rain,large_ev,75,190,2400,half_load,332.2,2732.2,5.776,852.8
4708,32.94,highway,78.7,45.4,89.8,0.132,27.8,clear,mid_ev,40,160,1900,unladen,3.3,1903.3,20.612,625.8
4709,11.59,arterial,3.3,33.3,38.1,0.528,25.9,clear,large_ev,75,190,2400,half_load,317.6,2717.6,4.957,427.8
4710,13.67,city,9.7,9.4,20.1,0.877,24.4,clear,mid_ev,40,160,1900,full_load,412.3,2312.3,10.78,788.5
4711,11.72,city,6.0,10.8,16.3,0.564,30.2,clear,large_ev,75,190,2400,unladen,24.7,2424.7,6.306,538.1
4713,12.94,arterial,59.6,4.2,51.2,0.592,28.1,clear,small_ev,24,140,1400,unladen,16.2,1416.2,4.882,377.1
4714,87.66,highway,56.0,79.0,82.1,0.352,27.5,heavy_rain,small_ev,24,140,1400,full_load,264.8,1664.8,46.394,529.2
4715,5.86,city,4.1,3.9,17.3,0.432,27.8,rain,small_ev,24,140,1400,unladen,15.1,1415.1,1.558,266.0
4716,23.8,arterial,23.3,3.4,35.1,0.47,21.1,clear,mid_ev,40,160,1900,full_load,396.3,2296.3,7.919,332.7
4717,15.92,arterial,28.2,32.5,50.0,0.478,36.5,clear,large_ev,75,190,2400,unladen,57.1,2457.1,8.575,538.5
4718,19.67,arterial,26.9,13.8,33.8,0.052,36.9,clear,small_ev,24,140,1400,half_load,126.1,1526.1,2.673,135.9
4719,5.31,city,6.4,5.2,33.5,0.41,34.4,clear,small_ev,24,140,1400,full_load,293.8,1693.8,1.928,363.4
4721,28.62,arterial,23.6,30.2,52.0,0.585,33.9,clear,mid_ev,40,160,1900,full_load,432.8,2332.8,14.702,513.6
4722,22.75,city,1.9,11.2,20.9,0.426,33.0,clear,small_ev,24,140,1400,half_load,130.7,1530.7,6.684,293.7
4723,1.27,city,3.8,2.0,9.2,0.733,34.4,clear,mid_ev,40,160,1900,half_load,260.4,2160.4,0.756,597.3
4724,38.71,highway,162.3,16.2,82.1,0.003,29.7,rain,large_ev,75,190,2400,unladen,4.8,2404.8,25.599,661.3
4725,10.28,city,1.0,3.2,30.0,0.314,27.4,clear,large_ev,75,190,2400,unladen,22.8,2422.8,4.222,410.9
4726,81.1,highway,133.8,9.7,93.1,0.123,42.0,clear,large_ev,75,190,2400,half_load,323.0,2723.0,78.84,972.2
4727,38.69,highway,15.4,35.4,82.7,0.075,36.5,clear,mid_ev,40,160,1900,unladen,0.5,1900.5,23.099,597.1
4728,11.48,city,0.9,6.7,22.4,0.442,36.0,clear,mid_ev,40,160,1900,full_load,387.6,2287.6,5.722,498.4
4729,31.44,highway,35.4,27.1,90.9,0.221,30.6,clear,small_ev,24,140,1400,half_load,146.4,1546.4,17.372,552.5
4730,2.37,city,18.1,12.9,15.4,0.659,36.5,clear,large_ev,75,190,2400,unladen,36.1,2436.1,1.623,683.5
4731,37.07,highway,25.2,19.4,95.9,0.092,23.3,heavy_rain,mid_ev,40,160,1900,unladen,36.2,1936.2,26.526,715.6
4732,7.5,arterial,3.6,40.2,46.0,0.181,29.2,clear,small_ev,24,140,1400,unladen,2.4,1402.4,1.538,205.2
4733,74.47,highway,48.1,133.8,68.8,0.213,32.1,clear,large_ev,75,190,2400,full_load,535.0,2935.0,38.51,517.2
4734,13.7,arterial,42.3,5.3,33.6,0.323,37.5,clear,large_ev,75,190,2400,half_load,324.9,2724.9,5.248,383.1
4735,67.39,highway,30.7,102.6,90.4,0.026,26.6,clear,mid_ev,40,160,1900,unladen,7.2,1907.2,40.835,606.0
4736,25.24,highway,22.5,97.2,80.6,0.016,34.2,clear,large_ev,75,190,2400,unladen,43.1,2443.1,16.196,641.7
4738,10.13,arterial,13.7,25.7,43.5,0.268,34.4,clear,small_ev,24,140,1400,unladen,27.1,1427.1,2.301,227.1
4740,8.1,arterial,1.1,4.7,33.3,0.167,28.5,heavy_rain,mid_ev,40,160,1900,full_load,400.4,2300.4,1.79,220.9
4742,23.9,highway,13.2,25.6,90.2,0.66,30.9,clear,mid_ev,40,160,1900,half_load,255.0,2155.0,18.003,753.3
4743,110.93,highway,27.6,5.6,77.9,0.133,39.0,clear,small_ev,24,140,1400,half_load,168.7,1568.7,50.235,452.9
4744,10.28,city,0.0,5.5,20.2,0.928,30.1,clear,mid_ev,40,160,1900,half_load,209.4,2109.4,7.728,752.1
4745,32.92,arterial,6.3,0.9,41.5,0.529,34.9,clear,large_ev,75,190,2400,half_load,261.0,2661.0,16.797,510.2
4746,4.3,arterial,6.4,18.9,60.1,0.666,35.0,clear,mid_ev,40,160,1900,half_load,244.9,2144.9,2.526,587.0
4747,41.7,highway,7.8,27.9,67.4,0.064,26.0,clear,small_ev,24,140,1400,half_load,139.2,1539.2,11.759,282.0
4748,15.59,arterial,172.5,28.9,47.0,0.075,29.8,clear,large_ev,75,190,2400,unladen,30.1,2430.1,5.206,333.8
4749,4.96,arterial,25.1,34.1,58.3,0.54,31.9,clear,small_ev,24,140,1400,full_load,279.4,1679.4,2.299,463.0
4750,5.9,city,18.1,5.4,19.0,0.66,39.8,clear,mid_ev,40,160,1900,full_load,406.1,2306.1,4.321,733.0
4752,15.17,arterial,5.4,6.5,37.6,0.764,24.9,clear,large_ev,75,190,2400,unladen,32.4,2432.4,7.666,505.4
4754,10.85,arterial,42.3,0.2,44.4,0.196,36.5,heavy_rain,large_ev,75,190,2400,unladen,23.4,2423.4,4.392,404.9
4755,5.88,city,4.4,1.1,21.3,0.539,25.3,clear,small_ev,24,140,1400,unladen,9.7,1409.7,1.823,310.2
4756,85.29,highway,4.2,5.8,83.7,0.386,25.4,clear,small_ev,24,140,1400,unladen,29.5,1429.5,39.788,466.5
4757,52.39,highway,155.3,36.5,86.0,0.416,27.6,clear,small_ev,24,140,1400,half_load,144.1,1544.1,27.228,519.8
4758,61.89,highway,2.8,20.6,88.1,0.121,30.3,clear,small_ev,24,140,1400,unladen,10.6,1410.6,31.027,501.3
4759,17.06,city,7.3,2.5,19.6,0.698,32.7,clear,small_ev,24,140,1400,unladen,10.0,1410.0,7.107,416.5
4760,13.24,city,4.7,0.6,24.8,0.664,20.0,heavy_rain,large_ev,75,190,2400,half_load,329.2,2729.2,10.848,819.1
4761,13.0,arterial,4.6,29.9,31.8,0.486,25.9,clear,large_ev,75,190,2400,unladen,57.6,2457.6,4.956,381.1
4763,10.32,arterial,3.2,23.9,37.7,0.721,33.7,clear,mid_ev,40,160,1900,unladen,5.8,1905.8,4.328,419.4
4765,3.43,city,3.0,11.4,25.4,0.91,30.3,clear,mid_ev,40,160,1900,half_load,232.7,2132.7,2.605,759.4
4766,3.67,city,18.7,5.6,24.4,0.777,39.5,rain,large_ev,75,190,2400,half_load,276.7,2676.7,3.738,1018.0
4768,113.12,highway,13.9,19.2,102.8,0.173,30.5,clear,mid_ev,40,160,1900,half_load,268.2,2168.2,88.333,780.9
4771,106.66,highway,47.0,17.3,92.8,0.215,32.3,clear,small_ev,24,140,1400,unladen,16.6,1416.6,61.735,578.8
4772,90.36,highway,1.0,20.0,84.2,0.124,29.7,heavy_rain,large_ev,75,190,2400,half_load,251.3,2651.3,64.359,712.3
4774,31.77,highway,37.6,11.4,87.0,0.155,39.1,clear,large_ev,75,190,2400,unladen,3.9,2403.9,26.516,834.6
